A1,A2,A3,A4,B1,B2,B3,C,D,E,F
61.47226891,31.59911742,25.25563355,17.7994164,164.9761496,97.84101936,66.69979672,1.112210537,47.17142857,47.17142857,70
59.81358566,21.8328398,16.91846074,11.93194318,225.8761483,185.8818738,161.0672445,3.859563426,18.14285714,192.3142857,74
41.35887675,17.87111088,13.53801307,9.134936351,198.191512,161.4148884,119.8320681,1.300837841,18.14285714,192.3142857,22
36.28571429,15.99257509,12.1871953,8.27511962,164.4440483,129.6950208,91.30529015,0.512737245,18.14285714,163.2857143,10
41.35887675,19.10087944,14.64580014,9.957474728,168.5653847,130.0570339,106.5622329,1.808535211,18.14285714,134.2571429,38
53.070068,20.07109019,15.3941527,10.70476173,160.2487466,115.7130371,98.36489573,3.047636545,18.14285714,105.2285714,78
31.10204081,16.22583403,12.57877218,8.636760305,100.2427229,62.64726448,46.24215307,0.735772474,18.14285714,47.17142857,30
25.91836735,14.02337171,11.05433407,7.696332105,69.97397546,37.64813232,23.38169735,0.262377418,18.14285714,18.14285714,22
93.17165842,48.91390444,35.18344638,22.75933776,224.3074889,137.1969469,98.57493982,1.842589215,74,90,94
82.25,45.62542692,34.66429843,23.10458376,214.5627492,130.9694492,91.27013094,1.057059295,74,90,50
75.25,46.84644178,38.14797947,26.93228459,181.7624307,99.09432512,55.19953677,0.105619535,74,42,10
36.28571429,16.63804045,12.89766267,8.885622051,105.7363915,66.10216293,49.04022773,0.917493208,18.14285714,47.17142857,38
73.86186782,40.10720979,29.19944758,18.94389427,210.6066706,136.8956285,104.2273378,1.762993865,58,106,66
41.54843088,14.64523329,10.85697023,7.344379917,128.0399747,93.88122856,79.05984659,2.801137855,10,90,66
70.7887798,37.94168083,30.53833153,21.89527944,181.1904902,104.0979,68.18710378,1.224023605,58,42,98
68,37.17525595,29.89089929,21.18881312,178.7085277,103.197557,67.47809227,1.030698495,58,42,82
59.05263158,36.61497404,29.63949777,20.77024796,147.6631095,77.8075441,41.15354113,0.20932964,58,10,62
59.05263158,36.54093614,29.58698568,20.72376433,147.0435163,77.35890717,40.7638376,0.195945255,58,10,58
57.77585892,31.44230331,23.58441312,15.42141316,169.2507976,107.2266288,79.73057302,1.32116179,42,74,54
46.22222222,27.88278597,22.47033341,15.69397638,122.4658779,65.24692183,36.0546608,0.34412435,42,10,78
67.66357218,24.05832933,18.9113387,13.4846792,177.4742284,124.9831939,105.3684509,3.246486955,26,106,94
33.88235294,19.45433233,15.27397852,10.39970429,106.5841878,63.94839962,44.63360236,0.545488655,26,42,26
33.88235294,19.00127507,15.20657721,10.61441084,92.84571289,49.59848825,28.37310345,0.433343035,26,10,70
22.79623128,10.25166764,7.679105464,5.132346429,93.50079589,70.9425214,49.32870298,0.22298572,10,90,6
32.96811808,13.44575949,10.09453556,6.806706934,109.9880459,77.93516203,63.30820835,1.607268585,10,74,42
29.25121858,12.614639,9.534282675,6.429874671,94.81085786,64.16491898,50.656637,1.108608035,10,58,34
25.87073956,11.47931861,8.667348036,5.819041178,66.76991416,35.59452912,21.08484259,0.87764846,10,10,94
22.79623128,10.57854638,8.06206633,5.449495305,58.63269679,31.03206893,18.69187876,0.51388304,10,10,54
52,30.07860207,22.94159454,15.22822198,155.3052378,94.9217146,67.06120964,0.951047195,42,58,46
54.75103966,30.09703713,22.56293382,14.78157681,171.8346518,112.3486017,85.36399696,1.24636288,42,90,42
98.15384616,61.73593433,50.44966727,35.76722287,209.9081763,107.354761,50.65879458,0.059299175,100,5,57.5
77.77867552,41.91723219,34.08847267,24.35368988,196.8080704,114.536954,76.12547478,1.18690421,65,50,90.5
32.7821089,16.81189196,13.03338832,8.809874214,108.3420735,70.72209181,53.90806052,0.751117475,20,60,25
148.0183288,91.84824117,75.08660332,53.22567321,310.5004879,172.6217956,96.84491165,0.090563521,148.7714286,76.2,10
80.36613757,48.96256888,39.03882217,27.04536888,245.2847182,162.5345655,113.1984459,0.282007741,76.2,148.7714286,10
31.10204081,14.75559992,11.40025719,7.812556961,101.9241304,71.32402542,51.154779,0.347772398,18.14285714,76.2,10
25.91836735,12.89073217,10.18638199,7.094967912,59.00650153,30.72916222,18.64335725,0.124733864,18.14285714,18.14285714,10
84.84024104,46.79681175,33.10270836,20.98405023,216.5458253,135.9232955,101.2873819,2.055888404,61.68571429,90.71428571,98
37.76729817,16.09291108,12.09831039,8.226513664,96.52774574,55.13421856,37.25636239,1.64220703,17,25,90
68.94285714,39.14175175,29.90294077,19.98820356,195.5033712,121.8444502,86.36923382,0.924931627,61.68571429,90.71428571,38
72.57142857,42.22080727,31.60186129,20.84852578,195.6614632,116.9136654,80.49180591,1.215752556,61.68571429,61.68571429,74
28.40546439,14.26754076,11.09018136,7.630358001,80.91222988,44.97321581,28.60522944,0.617607325,17,17,50
50.8,29.80630267,23.30537826,15.80709759,144.3724183,84.73921388,56.07806998,0.609131636,43.18,43.18,38
21,12.05633804,9.585337411,6.661975202,56.64964506,29.88848678,18.24389345,0.13102412,17,17,10
37.49257493,19.1923776,15.13620444,10.53125546,99.64101894,53.99741048,32.11172489,0.845827522,23.98888889,12.7,98
28.40546439,14.53470432,11.40966735,7.885599853,77.62381201,41.35727016,23.9943622,0.60313301,17,9,82
45.72,28.21764305,23.04083508,16.29564264,117.2634848,61.92974497,34.04194968,0.131726321,43.18,22.86,14
20,11.30356589,9.027707224,6.299460901,46.41827435,22.57969747,12.41952754,0.04763457,17,9,6
32.87071548,12.03139457,8.685637751,5.703143176,78.98147936,45.7496003,32.03226397,1.84181367,9,25,86
38.36959616,14.16762604,10.38280299,6.941809088,94.68590104,57.07046948,41.81646783,1.971659634,12.7,35.27777778,82
34.89774192,14.0936976,10.43426583,7.032105624,94.27206431,56.89925771,41.67381824,1.862496065,12.7,35.27777778,78
51.96296648,20.2835539,15.60056021,10.87023408,137.4230118,88.61946957,68.83368226,2.051629105,22.86,63.5,74
61.40816377,27.20935197,21.59230562,14.70093218,174.1720643,116.5747889,93.08176106,2.073910668,32.65714286,90.71428571,70
27.1910524,11.34752919,8.371849631,5.570830736,75.13173724,43.90108253,30.80960616,1.23512344,9,25,62
31.74012887,13.45922733,10.08948435,6.825159376,91.21078483,55.44656467,40.56973068,1.334205921,12.7,35.27777778,58
42.98571464,19.77569267,15.44066921,10.63356967,133.2760537,86.38564871,66.84390247,1.507491714,22.86,63.5,54
50.8,26.91396534,20.56464952,13.38487212,166.2499949,111.6330429,88.49342271,1.566885209,32.65714286,90.71428571,50
24.73068325,10.67364111,8.020115867,5.393898199,69.71362872,41.0902382,28.97179887,0.78863789,9,25,42
28.86831471,12.76552748,9.767835111,6.657077689,85.09157009,52.13246919,38.19884926,0.846293294,12.7,35.27777778,38
35.56,19.42372794,15.060574,10.09997887,123.0198372,80.04263104,61.53471171,0.988765069,22.86,63.5,34
46.56666665,24.44909128,18.66002819,12.38426531,152.3727224,102.4753667,78.32285036,1.016427794,32.65714286,90.71428571,30
20.45786082,9.729748332,7.426234707,5.019350459,59.20015342,35.19038206,24.78520696,0.40182002,9,25,22
23.88095258,11.50073166,8.867158459,6.019614205,70.77315988,43.57605574,31.46691364,0.4138763,12.7,35.27777778,18
32.59666666,17.15449689,13.44351263,9.186675535,105.3943777,68.79037346,50.09978124,0.42842582,22.86,63.5,14
42.33333335,22.92276712,18.10484059,12.42131814,137.8408387,92.90546807,66.43681317,0.33319278,32.65714286,90.71428571,10
29.89627402,11.74980478,8.547985626,5.617007313,73.1639065,40.39697194,26.20894891,1.56977617,9,17,98
34.89774192,14.01838678,10.29396086,6.854302283,86.98038911,49.62806094,33.89171221,1.871585938,12.7,23.98888889,94
47.2615767,19.93608783,15.15494939,10.50754366,122.7779991,74.2507063,53.90133958,1.99626733,22.86,43.18,90
55.85266485,25.85131331,20.37599346,14.49065297,155.4301527,97.22131238,72.63736351,1.983010811,32.65714286,61.68571429,86
27.1910524,11.31499029,8.343679284,5.535592016,70.8078059,39.40038935,25.75576755,1.24828828,9,17,78
31.74012887,13.39733678,10.01236749,6.74201756,84.32557524,48.50952907,33.15909419,1.379778698,12.7,23.98888889,74
42.98571464,19.25982526,14.88458239,10.35507995,120.4650181,73.33652564,53.06868645,1.527098011,22.86,43.18,70
50.8,25.12349503,19.87854818,13.8632736,152.1666384,95.62804721,71.10385057,1.538440585,32.65714286,61.68571429,66
24.73068325,10.70719054,7.959786502,5.29916418,66.77700173,37.39659691,24.65129308,0.88906953,9,17,58
28.86831471,12.72242748,9.644491711,6.54132905,80.13462035,46.42666381,31.80571524,0.945109739,12.7,23.98888889,54
39.09686539,18.45623276,14.35717572,9.910912859,115.9354504,70.98714231,51.20492051,1.073061515,22.86,43.18,50
46.56666665,25.42105865,19.70821284,13.11592325,144.7290918,91.10106405,67.28633118,1.106059545,32.65714286,61.68571429,46
26.2564315,12.12589403,9.320219726,6.362430814,74.74888858,43.42739998,29.83281825,0.636443609,12.7,23.98888889,38
42.33333335,23.46991755,18.24741792,12.31712454,130.7438641,81.56223013,58.95975007,0.665590339,32.65714286,61.68571429,26
19.75555556,10.54967632,8.184894419,5.586046132,57.82104457,33.26424067,22.41143801,0.24688991,12.7,23.98888889,14
29.63333334,16.33498261,12.9723111,8.986903393,88.04018477,52.77420105,36.47906619,0.233581278,22.86,43.18,10
38.1,22.48629546,18.17771064,12.75872061,116.4691774,71.62143763,49.66166338,0.146685536,32.65714286,61.68571429,6
24.73068325,10.72738465,8.046670082,5.38604214,63.65771449,33.8000466,19.87160929,0.856998635,9,9,98
24.73068325,10.6480985,7.994853648,5.353994691,63.08603683,33.51357192,19.73533032,0.822317775,9,9,94
50.8,24.08131579,18.7993329,13.11119677,131.2762727,75.89985941,50.6460505,1.265414696,32.65714286,32.65714286,82
22.49300471,10.24001094,7.728805636,5.190261845,59.61815104,31.64911804,18.81465445,0.652083205,9,9,74
26.2564315,12.49362527,9.558696167,6.499653927,71.93618247,39.05732429,24.10825865,0.789656126,12.7,12.7,70
35.56,18.0829804,13.97593471,9.597579083,102.1992767,57.98427151,37.63785537,0.930090381,22.86,22.86,66
46.56666665,23.05788059,17.92569872,12.37439226,127.6837424,74.2989022,49.40846969,0.927729182,32.65714286,32.65714286,62
20.45786082,9.820326818,7.494886064,5.075346506,55.0855918,29.13325059,17.50878405,0.48402969,9,9,54
23.88095258,11.9888318,9.234841505,6.30584204,67.48674417,36.50741398,22.66542552,0.566006568,12.7,12.7,50
32.59666666,17.34979428,13.62170309,9.432748216,96.59084507,54.86499488,35.48847708,0.614071336,22.86,22.86,46
42.33333335,22.96730255,18.30515295,12.69470456,121.6367714,70.71299059,46.56989508,0.616717271,32.65714286,32.65714286,42
18.60691996,9.270450802,7.16216746,4.892421938,48.82456639,25.71727254,15.62293601,0.30952461,9,9,34
21.72048077,11.13019549,8.718999905,6.015020881,58.89078859,31.69477816,19.76701945,0.310356363,12.7,12.7,30
29.63333334,17.09406211,13.64059554,9.471626495,86.60634986,48.32187731,30.7265548,0.34673826,22.86,22.86,26
38.1,22.57088393,18.01643417,12.45543351,109.2793609,61.85496431,39.36818655,0.335669602,32.65714286,32.65714286,22
15.39246669,7.918478078,6.083320084,4.119966014,37.81240545,19.90524658,11.9226037,0.11981885,9,9,14
18.10925925,9.560874468,7.472824171,5.130109582,44.51764981,23.32912497,14.06343246,0.11175478,12.7,12.7,10
26.67,15.40319523,12.41245014,8.718389705,69.53392737,36.73729123,22.41844399,0.087380397,22.86,22.86,6
83.80658668,47.7174433,36.06924699,24.00882194,211.5051937,124.1686474,83.03580671,1.104774663,74.78888889,63.5,74
81.84444444,47.32968466,36.03818555,24.11216464,209.6631526,123.0426905,81.83037731,0.993810636,74.78888889,63.5,66
85.97376722,49.10036827,36.9154397,24.42727025,211.2353122,121.8804341,79.84113173,1.150568577,74.78888889,52.21111111,94
81.84444444,47.87813932,36.79454193,24.74258715,207.0566471,119.8376492,77.75951082,0.8718767,74.78888889,52.21111111,70
73.54138486,46.31701398,37.89675588,26.85512072,166.2411826,84.2699611,39.87313325,0.030675069,74.78888889,18.34444444,6
74.72753623,46.71946705,37.91292221,26.53222278,175.0721155,91.33156595,46.40300631,0.157151132,74.78888889,7.055555556,82
74.72753623,46.72772046,37.93437762,26.52768501,172.4755954,89.34927938,44.60003372,0.11941468,74.78888889,7.055555556,62
66.96798494,40.14996435,31.45158878,21.40881632,186.2452426,111.6733671,75.02194394,0.526411695,63.5,74.78888889,26
69.35969868,40.26694543,32.28901636,22.38186239,182.3688475,104.7458559,66.61733636,0.662618397,63.5,40.92222222,58
66.96798494,41.0759179,32.41347289,22.20119043,177.0720765,100.8909834,62.76044596,0.485465643,63.5,40.92222222,42
70.55555556,39.87802426,32.09696187,22.78338368,178.294448,99.25227073,60.8326938,0.860308228,63.5,29.63333333,98
65.77212806,40.83243265,32.83673989,22.86002363,166.3676661,91.5456822,52.88194768,0.260024745,63.5,29.63333333,30
65.77212806,39.1383338,31.47746252,22.02349903,165.0858134,89.50521449,50.58126903,0.34382264,63.5,18.34444444,62
54.32777778,34.24559218,27.78991164,19.55190425,154.5330864,90.65681821,58.94181896,0.116222921,52.21111111,63.5,6
61.2180106,36.16634699,27.8135233,18.61457748,172.8282762,102.9339943,69.99398668,0.943261648,52.21111111,52.21111111,58
61.2180106,35.80203735,27.3999482,18.30855558,170.962909,101.6704035,68.8543735,0.885381137,52.21111111,52.21111111,54
54.32777778,33.73047001,26.99190079,18.72730547,151.0832147,86.83173469,54.9578277,0.240112122,52.21111111,52.21111111,14
65.73778122,34.8343965,28.00097144,20.04532446,171.222975,98.81644418,65.27561242,1.248263062,52.21111111,40.92222222,94
65.73778122,34.56599868,27.72626371,19.77395712,170.5661949,98.57743741,65.09941366,1.197141784,52.21111111,40.92222222,90
61.2180106,33.53834075,26.72223978,18.78039801,159.7247001,89.95076482,56.37378036,0.882351009,52.21111111,29.63333333,86
59.26666667,32.97109502,26.27412882,18.35607176,156.9380351,88.649507,55.1954964,0.668732073,52.21111111,29.63333333,66
56.79722222,33.26583573,26.75246094,18.65518123,153.2931078,86.38166179,52.96933789,0.459601982,52.21111111,29.63333333,46
55.5625,32.9979448,26.51344734,18.52953511,145.7849001,79.53624272,45.87881911,0.377587947,52.21111111,18.34444444,58
54.32777778,33.86257988,27.38749922,19.20882384,138.4161308,72.75714379,38.29676501,0.238266419,52.21111111,7.055555556,90
54.32777778,33.69680102,27.3036143,19.10077169,135.3339816,70.62011575,36.61704251,0.185098822,52.21111111,7.055555556,70
66.75709202,31.19820152,25.28693676,17.62412678,178.7023153,113.3753995,85.72221889,1.997373422,40.92222222,74.78888889,86
47.97777778,27.6530334,21.50996011,14.54934649,149.0213377,93.78375832,67.01260363,0.595096923,40.92222222,74.78888889,22
60.03706351,30.17078702,24.13394596,16.46606739,167.1368242,103.7772956,75.81633059,1.496764786,40.92222222,63.5,70
51.64678901,23.09919993,18.13345238,12.76400551,140.810095,86.81249472,63.51745087,1.6339664,29.63333333,52.21111111,74
63.2341127,29.63335538,23.67664444,16.99541387,162.4529743,97.79629573,69.31977963,1.663292903,40.92222222,52.21111111,90
57.13579087,28.89604547,23.17428032,16.22076762,158.9275296,96.2165622,67.89878645,1.306712586,40.92222222,52.21111111,70
45.45263158,27.29090983,21.62412565,14.85228756,133.3887356,78.71241222,52.56165783,0.364051845,40.92222222,52.21111111,18
60.03706351,29.50925235,23.25751641,16.54363152,154.8635876,90.2736914,61.32396245,1.547951076,40.92222222,40.92222222,98
57.13579087,28.40687837,22.57518033,15.98325564,151.5427304,89.02746499,60.36860819,1.230563685,40.92222222,40.92222222,78
54.50293087,28.16902576,22.34896329,15.76936593,150.8059761,88.7002587,60.09382314,1.166060762,40.92222222,40.92222222,74
44.19005847,27.19149075,21.70431964,15.00194596,126.7679405,72.29741097,45.8793993,0.296707425,40.92222222,40.92222222,18
45.45263158,27.78214138,22.1841877,15.32555292,127.4184865,71.6643921,44.17662892,0.361678449,40.92222222,29.63333333,30
44.19005847,27.52022158,22.02947818,15.25990933,124.9676132,69.79812571,42.55805064,0.316782504,40.92222222,29.63333333,26
42.92748538,26.82271982,21.84125564,15.40917315,114.6573798,61.66243754,35.578332,0.12453717,40.92222222,29.63333333,10
47.97777778,27.300782,21.72835625,15.14559403,130.629718,71.96202328,43.17845719,0.659336662,40.92222222,18.34444444,82
45.45263158,26.75665005,21.56880787,15.09629577,123.0055231,67.24464085,39.29082479,0.325676505,40.92222222,18.34444444,42
41.66491228,26.06840405,21.26895012,15.04187322,103.9356937,52.31416057,26.8955844,0.051418634,40.92222222,18.34444444,6
45.45263158,27.75715335,22.42084097,15.69282044,120.228447,63.51624227,34.22045066,0.318802792,40.92222222,7.055555556,98
44.19005847,27.341025,22.13853499,15.49356043,116.0429139,60.81204916,32.28608632,0.238199545,40.92222222,7.055555556,74
51.64678901,24.37051511,19.26803772,13.02833042,154.5043474,101.1005028,78.71309099,1.631689737,29.63333333,74.78888889,58
35.33004116,20.87173816,16.53829941,11.39268179,122.0805767,79.9867399,57.201008,0.310342887,29.63333333,74.78888889,10
51.64678901,23.76911859,18.87642616,13.18811128,149.0454499,94.69280468,71.72673497,1.750219693,29.63333333,63.5,70
33.97119341,20.26095067,16.26215578,11.33460556,104.4198385,62.95534194,43.20818943,0.144717129,29.63333333,52.21111111,6
48.52760533,22.81307937,17.69959175,12.41079138,132.7985285,79.12958412,55.53523093,1.552501271,29.63333333,40.92222222,82
45.69074226,22.19952839,17.43871507,12.20232063,130.0903519,77.93904659,54.55427817,1.238289078,29.63333333,40.92222222,66
36.68888889,21.36493791,16.8215323,11.47922801,112.1713725,66.39541396,45.23419389,0.505299119,29.63333333,40.92222222,26
33.97119341,20.42030049,16.28563145,11.26551195,102.9479471,59.83120198,39.91189145,0.280404835,29.63333333,40.92222222,14
48.52760533,23.29349837,18.05684511,12.60126495,126.4441422,72.17614986,47.91302438,1.530342902,29.63333333,29.63333333,98
40.76407824,21.44364012,16.91740521,11.79189664,118.7213659,68.78242188,45.50503287,0.855017061,29.63333333,29.63333333,58
43.11064665,22.2338337,17.56564914,12.27983488,114.7429941,63.42562269,39.13438792,0.971786555,29.63333333,18.34444444,94
40.76407824,21.29995076,16.7631643,11.61462808,110.6362029,61.45186892,37.89499772,0.740956381,29.63333333,18.34444444,74
43.93852727,17.83941759,13.82460863,9.547802192,133.5778119,90.63063268,73.58126749,1.799819121,18.34444444,74.78888889,54
47.74040926,17.94577665,13.65827604,9.499233994,128.530965,84.15129014,66.72828762,2.233174817,18.34444444,63.5,74
37.33595435,17.12993104,13.3481611,9.113456881,120.4483878,79.64428741,62.81338779,1.279091149,18.34444444,63.5,42
37.33595435,17.21974835,13.40788785,9.211283198,122.26278,80.71295676,63.70396949,1.391486622,18.34444444,63.5,46
37.33595435,16.95976104,13.19344827,8.948343696,118.2177422,78.28975743,61.66240765,1.166841901,18.34444444,63.5,38
43.93852727,17.62902628,13.37687163,9.284127969,119.9790508,75.84345851,58.10325807,2.104173592,18.34444444,52.21111111,78
40.48075762,16.93035432,12.98888109,8.962399146,116.9381273,74.35947467,56.78710036,1.548468936,18.34444444,52.21111111,58
34.47579056,16.51483388,12.89160716,8.798338169,109.7940713,70.26566453,53.55733727,1.018338881,18.34444444,52.21111111,38
29.50866113,15.69967111,12.27647194,8.363748291,95.87022808,59.01268651,42.99746825,0.68417533,18.34444444,40.92222222,30
31.87450322,15.41622864,12.01562166,8.304042057,87.37628763,48.85363459,31.22833667,0.756101594,18.34444444,18.34444444,58
31.87450322,15.78313543,12.35091175,8.445792504,98.59488983,60.73962187,44.3092828,0.768405708,18.34444444,40.92222222,34
37.33595435,16.21624513,12.32663646,8.431596602,100.1030705,58.66133441,40.57083933,1.310466605,18.34444444,29.63333333,70
40.48075762,16.9525739,12.71496455,8.649231342,102.8783093,59.78776348,41.38001355,1.757057056,18.34444444,29.63333333,90
31.87450322,15.52181594,12.00827978,8.266798906,95.5280326,56.30083126,38.89308685,0.895732453,18.34444444,29.63333333,50
29.50866113,14.97298358,11.77963451,8.099122646,86.66721598,50.91123471,35.02678916,0.533154608,18.34444444,29.63333333,30
23.90588235,13.0111892,10.34387878,7.185672728,65.52603575,37.43709842,24.7969777,0.118991421,18.34444444,29.63333333,6
34.47579056,16.22677639,12.48025793,8.569210953,92.40963721,51.40330886,32.79537198,1.134743653,18.34444444,18.34444444,82
29.50866113,15.27043282,12.09284196,8.403268579,79.2998199,41.90091632,23.49861108,0.549070021,18.34444444,7.055555556,98
27.35695392,15.27452086,12.19090122,8.519396415,78.09155878,41.1384302,23.02486955,0.505593401,18.34444444,7.055555556,90
27.35695392,15.05022789,12.0672422,8.468623871,75.40954218,39.38330272,21.92873738,0.420248061,18.34444444,7.055555556,74
40.84781449,13.07394113,9.275273919,6.065239606,111.4429707,80.08158152,67.10156285,3.610615735,7.055555556,74.78888889,90
36.63351964,12.19211483,8.822988824,5.812411947,100.1049595,69.47576153,56.63284325,2.287065343,7.055555556,63.5,62
20.63835978,8.942831649,6.613189781,4.359076358,73.7819459,53.91171008,38.20047245,0.3192266,7.055555556,63.5,10
32.80066507,11.88101247,8.633633026,5.695307243,91.96711542,61.16186943,48.77412923,2.028206186,7.055555556,52.21111111,62
26.14430338,10.60559195,7.862095445,5.223565658,81.5687791,55.46985894,42.9622432,0.94849051,7.055555556,52.21111111,30
32.80066507,11.80885285,8.490922442,5.555230655,85.88279826,54.15988193,41.73717652,2.225814136,7.055555556,40.92222222,78
29.31472623,11.21783322,8.22012396,5.434822994,81.92219697,52.08910984,39.99711926,1.501636057,7.055555556,40.92222222,54
29.31472623,11.19567001,8.099221788,5.301241455,76.86305654,45.91535628,33.33562614,1.7262579,7.055555556,29.63333333,74
14.11111111,7.084844907,5.334827857,3.565099436,36.63922826,21.41353004,13.81133895,0.087529662,7.055555556,18.34444444,6
20.63835978,9.548541249,7.128963086,4.738666839,56.44369205,29.44963197,16.63230364,0.681175584,7.055555556,7.055555556,98
20.63835978,9.183309351,6.886828105,4.588458965,53.06561116,27.64155997,15.77929502,0.548609793,7.055555556,7.055555556,78
18.25324402,8.764915107,6.606346392,4.414332787,48.65389336,25.24264079,14.5810846,0.417125782,7.055555556,7.055555556,58
138.7797101,76.47831538,59.29876248,40.27485921,306.6729575,184.3437525,120.9426852,0.963513115,134.62,134.62,54
143.0498551,73.81112064,55.37407819,36.88438668,279.8249275,157.0502863,97.5775993,1.322353578,134.62,93.98,98
140.9147826,76.21752032,58.59359958,39.70129125,289.4233448,165.0735481,104.6716912,1.019888577,134.62,93.98,78
134.5095652,81.17359843,65.07515299,45.19485889,297.4631502,170.8064654,104.5581481,0.323253998,134.62,93.98,26
140.9147826,76.77131711,58.69910419,39.35034792,282.6646523,156.8182451,95.48708834,0.98324076,134.62,73.66,94
134.5095652,80.82286493,64.54157812,44.74938408,290.1275889,163.1942673,97.14461487,0.381473073,134.62,73.66,38
138.7797101,80.07441852,62.80926173,42.94562202,286.6448349,158.6327148,94.08499776,0.637243691,134.62,53.34,86
136.6446377,81.22803942,64.76106352,44.69663548,286.7594924,159.0086427,92.84696917,0.42677255,134.62,53.34,58
134.5095652,81.70401046,65.73149872,45.8530554,285.2443756,157.5747054,90.26683093,0.308881727,134.62,53.34,42
122.6949153,64.46805896,48.97940443,32.85472553,280.7251594,172.7507507,115.5481931,1.382205863,114.3,134.62,66
120.5423729,65.69531042,50.11066877,33.74363064,266.0606166,154.7758096,101.4081292,1.130506083,114.3,93.98,74
120.5423729,66.35809245,51.18866852,34.59051616,267.5257792,156.0019345,101.7637705,0.942319997,114.3,93.98,62
116.2372881,69.57870064,55.65463907,38.65138705,269.8551965,157.133056,98.63926562,0.320675,114.3,93.98,22
114.0847458,70.40871949,56.77914766,39.69644874,270.0944011,157.0205735,97.44572279,0.201065033,114.3,93.98,14
116.2372881,69.65678896,55.49174051,38.47276748,257.5209053,143.7561134,84.89447903,0.401523577,114.3,53.34,46
111.9322034,68.51353206,55.46600986,39.01397511,239.5678582,125.927415,64.69777014,0.192154383,114.3,12.7,86
111.9322034,69.90812801,57.21664144,40.46733964,240.1859839,125.8597374,63.22854569,0.1267384,114.3,12.7,58
106.68,54.87051212,40.64303407,26.93735153,260.6382907,165.8092629,116.3424891,1.86900112,93.98,134.62,78
95.5675,58.63824627,46.77598542,32.39603433,262.5722307,165.4249547,112.4831522,0.318680054,93.98,134.62,14
104.4575,55.01922545,41.4070386,27.5883486,250.5102399,154.1450482,106.9739213,1.410957131,93.98,114.3,66
100.0125,55.95740685,43.03588649,29.08010605,241.9909362,144.3655315,96.93905826,0.905155045,93.98,93.98,50
106.68,55.87887987,40.96039582,26.89847664,242.2977154,143.9356405,98.66872758,1.676237139,93.98,93.98,94
104.4575,55.67678028,41.73373524,27.78632914,243.4272076,145.1914503,99.35641762,1.398525252,93.98,93.98,78
100.0125,56.11552139,43.3092655,29.29770719,241.6786881,144.1040406,96.37893243,0.832078864,93.98,93.98,46
95.5675,59.75131742,48.67167333,34.34687239,241.4861277,142.6901701,90.60077879,0.099415504,93.98,93.98,6
97.79,57.84314562,45.24007311,30.81704447,231.8197243,131.7520876,81.92694636,0.651603713,93.98,53.34,62
95.5675,57.89954558,45.70334357,31.41224169,228.5613958,129.2618809,78.81768933,0.486242986,93.98,53.34,46
95.5675,58.10897077,46.59438536,32.45120551,223.7436816,125.1362625,73.59622069,0.275832476,93.98,53.34,26
93.345,58.7447796,47.90522583,33.85622951,218.2102983,119.8436417,66.64899027,0.063336513,93.98,53.34,6
93.345,57.38889785,46.50142927,32.64945771,208.5829141,109.9604968,57.03703948,0.179437338,93.98,12.7,66
91.1225,57.73359396,47.31825884,33.80163838,196.8716812,99.55536059,45.76824102,0.028392113,93.98,12.7,10
81.81473685,45.18864151,34.57162504,23.27050751,234.2211998,153.6240369,108.1723226,0.997763234,73.66,134.62,34
81.81473685,45.05123352,34.12778452,22.81721889,235.6835169,154.90079,110.2642818,1.233069576,73.66,134.62,42
77.26947368,48.61331509,39.45893786,27.78383251,234.5406016,152.5216851,105.952455,0.153230653,73.66,134.62,6
81.81473685,45.07608218,34.28492993,22.96295308,224.3141098,142.5191569,100.7705769,1.089504884,73.66,114.3,42
79.54210525,45.3819539,35.08091712,23.68903501,222.2712791,140.7944249,98.03707926,0.773237548,73.66,114.3,30
77.26947368,47.0425394,37.62094286,26.10821407,220.6141391,138.892044,95.06017826,0.241603508,73.66,114.3,10
84.08736843,46.76715007,35.1379882,23.27428777,212.8091875,126.9931906,87.03778771,1.21350399,73.66,73.66,70
81.81473685,47.47582646,36.28186331,24.29663639,206.8564432,120.1101149,78.59250433,0.947223716,73.66,53.34,74
77.26947368,46.28069235,36.56140335,25.08453948,194.965832,111.5416872,69.45317818,0.4491829,73.66,53.34,34
72.72421053,45.2889316,37.05254402,26.34885648,160.4627098,79.79677994,36.05820425,0.022114458,73.66,12.7,6
73.37534083,37.84812754,27.50419866,17.76931966,220.7772481,152.4522125,119.3515489,1.93841355,53.34,134.62,58
73.37534083,40.33556129,29.10132771,18.51318141,215.0493328,143.4045773,112.8585691,2.084690247,53.34,114.3,74
61.14814814,34.76370882,26.50758153,17.70645616,184.4840019,117.766011,85.15762939,0.938409113,53.34,93.98,34
58.70222222,34.60520084,27.12486349,18.51793374,178.2290045,113.0429583,79.23895313,0.489377783,53.34,93.98,18
69.53382037,38.45299474,28.42165413,18.48912356,189.8770872,117.503486,85.09766034,1.454933197,53.34,73.66,70
58.70222222,34.61426471,26.78483842,18.05157068,171.5793867,104.8720793,72.88046722,0.68010006,53.34,73.66,30
69.53382037,35.92487153,29.04950863,20.75469783,182.1811213,108.2629269,74.59014095,1.369252207,53.34,53.34,86
58.70222222,34.94382886,27.29651381,18.53421079,163.3740141,95.98849932,63.22106955,0.57848029,53.34,53.34,34
